id,payment_id,currency,phase,status,purchase_ts,filed_at,respond_by,avs_match,cvv_match,device_fingerprint_known,delivery_confirmed,prior_order_count,prior_dispute_count,ip_geo_billing_distance_km,days_between_purchase_and_dispute,amount,checkout_hour_of_day,card_network,customer_communication_log,reason_code,won_if_contested
dsp_000081,pay_000081,INR,chargeback,open,2024-10-19 14:21:53.876463909,2024-10-22 10:13:28.309205397,2024-10-29 10:13:28.309205397,True,True,True,False,12,3,2306.5719663991094,0.13989445248126042,9466.048042778042,7,Visa,This charge needs to be looked into. Someone must have used my card without my permission. Thank you for looking into this matter.,AMEX_FR2,True
dsp_000082,pay_000082,INR,chargeback,open,2025-08-09 02:16:20.089304679,2025-08-12 12:01:25.696794546,2025-08-19 12:01:25.696794546,False,True,False,True,3,3,4708.769025450544,1.046425092444716,1024.29753882611,13,RuPay,I am writing to dispute a transaction on my account. I don't recll approving this purchase. I have already contacted my bank about this. Let me know.,AMEX_FR2,False
dsp_000083,pay_000083,INR,chargeback,open,2024-04-30 05:17:31.401618443,2024-05-14 19:16:25.392751682,2024-05-21 19:16:25.392751682,False,False,False,True,6,6,4456.782294177898,17.702613029406983,2319.7378482574595,1,Visa,This charge needs to be looked into. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Fix this.,MC_4840,True
dsp_000084,pay_000084,INR,chargeback,open,2024-01-17 08:27:52.645511188,2024-01-19 10:20:37.646306067,2024-01-26 10:20:37.646306067,False,False,True,False,8,0,6160.935678718073,0.0,14596.036803999219,8,RuPay,This charge needs to be looked into. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,MC_4840,False
dsp_000085,pay_000085,INR,chargeback,open,2024-03-05 20:01:37.323131125,2024-03-21 16:50:50.123078994,2024-03-28 16:50:50.123078994,False,False,False,False,7,3,5029.166937971733,12.498312796899487,31117.998247731477,4,Mastercard,This charge needs to be looked into. Someone must have used my card without my permission. Please refund me.,MC_4840,False
dsp_000086,pay_000086,INR,chargeback,open,2025-06-04 02:22:10.481903978,2025-06-13 11:19:04.935252431,2025-06-20 11:19:04.935252431,False,False,False,True,3,1,5655.4892274574195,7.747055751625314,5946.546130052577,0,Mastercard,I do not recognize this charge on my statement. I don't recall approving this purchase. Fix this.,AMEX_FR2,False
dsp_000087,pay_000087,INR,chargeback,open,2024-11-28 13:14:18.739478304,2024-12-04 06:39:47.666823024,2024-12-11 06:39:47.666823024,True,True,True,True,15,3,3489.496430618342,3.2832250192985253,4248.515678840773,18,Amex,I need to report an issue with a recent charge. This does not match any purchase I remember making. I have already contacted my bank about this. Please investigate and let me know what you find. Thank you.,MC_4837,False
dsp_000088,pay_000088,INR,chargeback,open,2024-04-26 02:46:34.830122301,2024-04-28 20:59:11.214138885,2024-05-05 20:59:11.214138885,True,True,True,False,12,2,1994.666615667335,2.65136786019234,9564.244010632281,1,Mastercard,I do not recognize this charge on my statement. Someone must have used my card without my permission. I have already contacted my bank about this. Please refund me.,VISA_83,False
dsp_000089,pay_000089,INR,chargeback,open,2024-12-26 18:03:13.369630043,2025-01-04 21:30:45.095970107,2025-01-11 21:30:45.095970107,True,True,True,False,9,0,1128.996725654219,11.573633781915934,1403.6359530817151,12,Amex,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. Thank you for looking into this matter.,VISA_83,False
dsp_000090,pay_000090,INR,chargeback,open,2024-04-19 15:57:11.285580784,2024-04-28 10:18:42.062500042,2024-05-05 10:18:42.062500042,False,False,False,True,10,4,4454.715687118275,8.625413796970578,14045.93093502651,20,Mastercard,I am writing to dispute a transaction on my account. I did not authorize this transaction. I appreciate your help resolving this quickly.,MC_4837,False
dsp_000091,pay_000091,INR,chargeback,open,2025-05-16 08:24:57.892835799,2025-05-31 16:11:40.511239874,2025-06-07 16:11:40.511239874,True,True,True,False,7,2,3303.4700158441424,16.368927136086256,7699.847338219898,7,Visa,please refund,VISA_83,True
dsp_000092,pay_000092,INR,chargeback,open,2024-11-17 05:34:49.590909301,2024-11-19 16:11:35.206730243,2024-11-26 16:11:35.206730243,True,False,False,False,1,1,1078.9217977856304,1.5438504885960425,21292.16460656246,0,RuPay,I do not recognize this charge on my tatement. I did not authorize this transaction. Let me know.,VISA_83,False
dsp_000093,pay_000093,INR,chargeback,open,2024-10-01 08:02:48.433009983,2024-10-15 01:50:26.479308577,2024-10-22 01:50:26.479308577,True,True,True,True,10,0,3720.498074939284,15.479564221649344,3756.72761849246,14,RuPay,"This charge needs to be looked into. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Fix this. By the way, do you have any upcoming sales?",MC_4837,False
dsp_000094,pay_000094,INR,chargeback,open,2024-08-05 02:07:44.041711103,2024-08-06 10:47:55.331911127,2024-08-13 10:47:55.331911127,True,True,False,False,7,2,681.4677111869738,3.3388807524635533,2717.2182780041053,0,Mastercard,This charge needs to be looked into. This does not match any purchase I remember making. I appreciate your help resolving this quickly.,AMEX_FR2,False
dsp_000095,pay_000095,INR,chargeback,open,2025-03-29 19:16:59.552739814,2025-04-05 13:47:55.740561146,2025-04-12 13:47:55.740561146,False,True,True,False,10,3,4238.523671407145,6.857165556347485,3477.9413489786266,22,RuPay,I do not recognize this charge on my statement. I don't recall approving this purchase. A family member sometimes has access to my card. Please investigate and let me know what you find. Thank you.,VISA_83,False
dsp_000096,pay_000096,INR,chargeback,open,2024-09-17 12:07:18.877305311,2024-10-02 12:34:19.919507591,2024-10-09 12:34:19.919507591,False,False,True,True,12,2,4217.079448372414,14.477361995648929,1167.013694474791,3,Mastercard,"This charge needs to be looked into. This does not match any purchase I remember making. My card may have been compromised recently. Let me know. Also, my delivery address recently changed.",MC_4840,True
dsp_000097,pay_000097,INR,chargeback,open,2024-03-04 02:35:26.180816009,2024-03-10 19:01:38.771588726,2024-03-17 19:01:38.771588726,True,True,False,False,11,0,2391.793777749137,2.5291215041960626,7144.466622800391,3,Visa,This charge needs to be looked into. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Fix this.,MC_4837,False
dsp_000098,pay_000098,INR,chargeback,open,2024-03-25 23:08:31.159113014,2024-04-05 13:05:53.540449131,2024-04-12 13:05:53.540449131,True,True,False,True,14,1,3320.3081313791613,11.941394886327581,2791.597375695857,2,Mastercard,This charge needs to be looked into. I did not authorize this transaction. My card may have been compromised recntly. Thank you for looking into this matter.,VISA_83,False
dsp_000099,pay_000099,INR,chargeback,open,2025-11-23 13:35:29.916296194,2025-12-04 05:13:16.241961912,2025-12-11 05:13:16.241961912,True,False,False,False,7,0,6582.409114193998,8.37025647235641,1077.859859394142,1,RuPay,?,MC_4837,False
dsp_000100,pay_000100,INR,chargeback,open,2025-10-16 04:16:27.607538812,2025-10-24 17:08:57.851989344,2025-10-31 17:08:57.851989344,True,True,False,True,6,2,1091.5921533620278,6.732436603537304,6991.3950788792745,22,RuPay,This charge needs to be looked into. Someone must have used my card without my permission. I appreciate your help resolving this quickly.,MC_4840,True
dsp_000101,pay_000101,INR,chargeback,open,2025-05-18 18:56:21.380099110,2025-05-21 00:59:43.664965460,2025-05-28 00:59:43.664965460,False,False,False,False,3,4,6863.685217742063,0.6873775129640844,1989.5181413662012,2,Amex,I am writing to dispute a transaction on my account. I did not authorize this transaction. My card may have been compromised recently. Please investigate and let me kow what you find. Thank you.,MC_4837,False
dsp_000102,pay_000102,INR,chargeback,open,2024-07-10 10:13:58.562473794,2024-09-07 13:03:31.468909656,2024-09-14 13:03:31.468909656,True,True,True,True,4,5,1089.4065949060569,61.58614583307986,20287.28604288498,15,Visa,I need to report an issue with a recent charge. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you.,MC_4837,False
dsp_000103,pay_000103,INR,chargeback,open,2025-11-28 19:22:04.082047207,2025-12-02 07:00:39.055321819,2025-12-09 07:00:39.055321819,False,False,True,True,4,0,5275.533173183447,3.152855946562842,11806.038787054194,9,RuPay,I need to report an issue with a recent charge. Someone must have used my card without my permission. I have already contacted my bank about this. I appreciate your help resolving this quickly.,MC_4840,False
dsp_000104,pay_000104,INR,chargeback,open,2025-07-14 16:48:56.233904149,2025-07-17 18:50:47.688003769,2025-07-24 18:50:47.688003769,False,False,False,True,3,2,6973.159291044766,1.9755085630527878,3350.0938133373197,7,Amex,I do not recognize this charge on my statement. Someone must have used my card without my permission. Please investigate and let me know what you find. Thank you.,AMEX_FR2,True
dsp_000105,pay_000105,INR,chargeback,open,2025-05-31 03:51:44.887202795,2025-06-15 23:31:07.447012454,2025-06-22 23:31:07.447012454,True,True,True,True,13,1,3974.6537670865036,14.907758249164857,2035.3870726085588,17,Mastercard,I am writing to dispute a transaction on my account. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Let me know.,AMEX_FR2,True
dsp_000106,pay_000106,INR,chargeback,open,2024-11-19 12:58:00.325360801,2024-11-26 00:52:17.250565038,2024-12-03 00:52:17.250565038,True,True,True,False,17,1,2448.430830273285,6.700849198647341,4096.333193264839,1,Amex,This charge needs to be looked into. This does not match any purchase I remember making. A family member sometimes has access to my card. I appreciate your help resolving this quickly.,MC_4837,True
dsp_000107,pay_000107,INR,chargeback,open,2024-07-15 00:20:03.079263652,2024-07-16 04:53:21.904323347,2024-07-23 04:53:21.904323347,True,True,True,False,5,0,3632.748246776901,0.6058185471723412,2250.8771760792756,13,RuPay,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. A family member sometimes has access to my card. Please investigate and let me know what you find. Thank you.,MC_4837,False
dsp_000108,pay_000108,INR,chargeback,open,2024-03-10 09:38:08.973644884,2024-03-27 16:46:28.560901162,2024-04-03 16:46:28.560901162,True,True,True,False,10,0,1154.5770863014632,16.787099403118525,27794.49128739559,14,Amex,This charge needs to be looked into. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_000109,pay_000109,INR,chargeback,open,2025-10-11 20:58:09.884199302,2025-10-24 02:49:02.506284563,2025-10-31 02:49:02.506284563,True,True,False,True,14,0,2642.393116742194,11.284560970140618,2149.635009717141,10,Visa,I am writing to dispute a transaction on my account. This does not match any purchase I remember making. My card may have been compromised recently. Let me know.,VISA_83,False
dsp_000110,pay_000110,INR,chargeback,open,2024-11-24 03:48:51.437969271,2024-11-28 12:37:54.054640038,2024-12-05 12:37:54.054640038,False,True,False,True,3,0,6061.833479518493,3.0314595710031873,5362.223355289759,15,Amex,This charge needs to be looked into. This does not match any purchase I remember making. I appreciate your help resolving this quickly.,MC_4840,False
dsp_000111,pay_000111,INR,chargeback,open,2024-05-25 16:50:20.197181685,2024-05-30 10:06:38.133522201,2024-06-06 10:06:38.133522201,False,False,True,True,8,0,6083.66888080434,7.024159582018953,3202.395696627334,21,Amex,I need to report an issue with a recent charge. Someone must have used my card without my permission. I have already contacted my bank about this. Fix this.,MC_4840,False
dsp_000112,pay_000112,INR,chargeback,open,2024-08-08 06:55:49.675163790,2024-08-21 22:46:35.251140520,2024-08-28 22:46:35.251140520,False,True,True,False,10,1,325.6327458683995,13.506716037275096,4079.1148634084807,20,RuPay,I am writing to dispute a transaction on my account. I did not authorize this transaction. Fix this.,MC_4840,False
dsp_000113,pay_000113,INR,chargeback,open,2025-02-21 00:54:50.944737464,2025-04-05 04:19:25.183043284,2025-04-12 04:19:25.183043284,True,True,True,True,22,1,3152.723811540414,43.968354696759334,12209.947321933118,8,Visa,I need to report an issue with a recent charge. I don't recall approving this purchase. A family member sometimes has access to my card. Please refund me.,VISA_83,False
dsp_000114,pay_000114,INR,chargeback,open,2024-05-07 06:38:01.281083723,2024-05-07 13:20:29.802763446,2024-05-14 13:20:29.802763446,False,False,True,True,9,5,6302.3036240515885,0.0,16351.28711041389,21,Visa,I need to report an issue with a recent charge. This does not match any purchase I remember making. I have already contacted my bank about this. Thank you for looking into this matter.,VISA_83,False
dsp_000115,pay_000115,INR,chargeback,open,2025-09-08 18:17:41.384818498,2025-09-23 01:43:37.244168549,2025-09-30 01:43:37.244168549,False,False,True,False,8,0,6240.453397625906,17.61514777001991,8262.241212515242,14,RuPay,This charge needs to be looked into. I don't recall approving this purchase. Let me know.,MC_4837,True
dsp_000116,pay_000116,INR,chargeback,open,2025-06-30 03:13:02.911988752,2025-07-18 16:21:05.472371266,2025-07-25 16:21:05.472371266,False,False,True,False,10,1,6084.487107099814,14.554079540253861,6813.7925044245,1,Mastercard,"I need to report an issue with a recent charge. I did not authorize this transaction. My card may have been compromised recently. Please investigate and let me know what you find. Thank you. By the way, do you have any upcoming sales?",MC_4840,False
